date,coal_price_usd,nickel_price_usd,usd_idr,coal_price_idr,nickel_price_idr,year,month,month_name,coal_mom_change,nickel_mom_change,coal_yoy_change,nickel_yoy_change,coal_ma3,coal_ma12,nickel_ma3,nickel_ma12,coal_volatility,nickel_volatility,coal_nickel_ratio,coal_above_ma12,nickel_above_ma12,market_period
2001-11-01,29.4,5131.31818181818,10566.1818181818,310645.7454545449,54218440.87603295,2001,11,Nov,-9.259259259259256,6.221260558932018,8.287292817679548,-30.19175947511953,31.53333333333333,32.59583333333333,5006.583596837944,6136.545346058933,1.4007235684287846,841.9297076407513,0.005729521919761891,0,0,Post-dot-com crash
2001-12-01,27.35,5315.82352941176,10263.6944444444,280712.0430555543,54559988.4264703,2001,12,Dec,-6.97278911564625,3.5956715420091934,-11.056910569105682,-27.367553022192702,29.71666666666667,32.3125,5092.641439975197,5969.63064017658,2.0165367476308975,782.7012644893949,0.005145016543283653,0,0,Post-dot-com crash
2002-01-01,29.1,6061.36363636364,10389.0227272727,302320.5613636356,62971644.57644615,2002,1,Jan,6.39853747714807,14.024922061970324,-9.345794392523366,-13.110054082230993,28.616666666666664,32.0625,5502.835115864527,5893.418518964459,2.2208848564153163,717.6320364359505,0.004800899887514059,0,1,Post-dot-com crash
2002-02-01,29.85,6039.95,10223.2,305162.52,61747616.84,2002,2,Feb,2.577319587628857,-0.35328083989507597,-7.009345794392519,-7.741950265778708,28.76666666666667,31.875,5805.712388591801,5851.181018964459,2.3105981122566432,690.0664773780577,0.004942093891505725,0,1,Post-dot-com crash
2002-03-01,29.55,6543.2,9907.40476190476,292763.81071428565,64826130.83809522,2002,3,Mar,-1.005025125628145,8.332022616081257,-9.355828220858896,6.13150095108892,29.5,31.620833333333334,6214.83787878788,5882.682534115974,2.3899846265513576,713.9197050555607,0.004516138892285121,0,1,Post-dot-com crash
2002-04-01,28.84,6956.80952380952,9495.29545454545,273844.3209090908,66056961.84956703,2002,4,Apr,-2.4027072758037282,6.321211697785789,-13.910447761194034,9.330316606631438,29.413333333333338,31.2325,6513.31984126984,5932.15740184084,2.4350550675125366,768.7095928709851,0.004145578501365571,0,1,Post-dot-com crash
2002-05-01,28.63,6771.18181818182,9113.9347826087,260931.95282608707,61712109.4920949,2002,5,May,-0.7281553398058249,-2.668287883869669,-15.295857988165674,-4.449240550869382,29.006666666666664,30.801666666666666,6757.06378066378,5905.88287081631,2.3965499191862882,730.0862161754762,0.0042282131493092375,0,1,Post-dot-com crash
2002-06-01,26.65,7147.61111111111,8695.325,231730.41125,62150801.58472222,2002,6,Jun,-6.915822563744323,5.559284967337774,-21.386430678466073,7.091012002863417,28.040000000000003,30.197499999999994,6958.53415103415,5945.322685631126,2.457538032629089,786.0136267055623,0.0037285184638224116,0,1,Post-dot-com crash
2002-07-01,24.9,7137.69565217391,8975.82608695652,223498.06956521733,64066714.83553872,2002,7,Jul,-6.566604127579733,-0.13872409652766482,-26.764705882352946,19.708867740917448,26.726666666666663,29.439166666666665,7018.8295271556135,6043.25186876683,2.578549480665957,858.241691096214,0.0034885208354906907,0,1,Post-dot-com crash
2002-08-01,24.0,6736.85714285714,8928.54545454545,214285.0909090908,60150335.22077917,2002,8,Aug,-3.6144578313252906,-5.61579715429149,-28.99408284023668,21.92002331517322,25.183333333333334,28.622500000000002,7007.387968714054,6144.186933701894,2.6233639923510177,863.0429579946469,0.0035624920480088226,0,1,Post-dot-com crash
2002-09-01,24.45,6664.95238095238,8958.40476190476,219032.99642857135,59707341.147392265,2002,9,Sep,1.8750000000000044,-1.0673339270819926,-25.457317073170728,31.77962850241476,24.45,27.926666666666666,6846.50172532781,6278.128798781258,2.519929051430346,801.6246959590625,0.003668443313995028,0,1,Post-dot-com crash
2002-10-01,26.25,6818.91304347826,9147.69565217391,240127.0108695652,62377341.200378045,2002,10,Oct,7.361963190184051,2.310003938901062,-18.981481481481477,41.15545235266591,24.900000000000002,27.41416666666667,6740.240855762594,6443.806335013142,2.121300880177688,669.9302364019169,0.003849587145726401,0,1,Post-dot-com crash
2002-11-01,26.25,7314.80952380952,9067.52380952381,238022.5,66327209.51927434,2002,11,Nov,0.0,7.2723684430254565,-10.71428571428571,42.55225001887651,25.650000000000002,27.151666666666667,6932.891649413387,6625.7639468457555,2.0468149684697243,570.1347743912038,0.0035886101906764506,0,1,Post-dot-com crash
2002-12-01,26.25,7206.33333333333,8922.52631578947,234216.3157894736,64298698.80701749,2002,12,Dec,0.0,-1.4829667146232905,-4.0219378427788,35.56381797592838,26.25,27.060000000000002,7113.3519668737035,6783.306430505886,2.0617027384708937,415.4812736264648,0.003642629168786717,0,1,Post-dot-com crash
2003-01-01,26.6785714285714,8032.806818181818,8891.04545454545,237200.39123376587,71420050.54803716,2003,1,Jan,1.6326530612243761,11.468710183382512,-8.321060382916157,32.5247469066366,26.392857142857135,26.858214285714283,7517.983225108223,6947.593362324068,1.9598719360116514,487.57647840859124,0.0033212016711501036,0,1,China boom
2003-02-01,26.9464285714286,8607.9,8897.275,239749.7852678574,76586853.4725,2003,2,Feb,1.0040160642572626,7.1593055184209,-9.727207465900833,42.516080431129396,26.625,26.616249999999997,7949.013383838384,7161.5891956574005,1.7216936026243006,602.8952949198957,0.003130430020263781,1,1,China boom
2003-03-01,26.1428571428571,8339.619047619048,8924.11904761905,233301.9693877548,74423753.19274378,2003,3,Mar,-2.9821073558650824,-3.1166829584562072,-11.530094271211166,27.45474764058944,26.589285714285698,26.332321428571422,8326.775288600287,7311.2907829589885,1.4540333872965552,656.0718125134565,0.003134778338624575,0,1,China boom
2003-04-01,25.125,7930.525,8798.95454545455,221073.7329545456,69780328.99659094,2003,4,Apr,-3.8934426229506602,-4.9054284768060725,-12.88141470180305,13.996580945014525,26.071428571428566,26.022738095238093,8292.68134920635,7392.433739308195,1.2531928363568103,668.3437027462834,0.003168138301058253,0,1,China boom
2003-05-01,24.9642857142857,8347.725,8460.68181818182,211214.8782467532,70627445.13068183,2003,5,May,-0.6396588486141219,5.260685767966189,-12.803752307769113,23.28313172133236,25.410714285714267,25.717261904761898,8205.956349206348,7523.812337793043,0.9759905692261925,689.7311574136918,0.002990549606543783,0,1,China boom
2003-06-01,25.8214285714286,8839.02380952381,8214.0,212097.2142857145,72603741.57142857,2003,6,Jun,3.433476394849966,5.885421591197715,-3.1090860359151873,23.664028052440656,25.303571428571434,25.648214285714285,8372.424603174602,7664.763395994101,0.9323368957617607,773.5906368298399,0.0029212986782099974,1,1,China boom
2003-07-01,26.0892857142857,8831.7,8333.39130434783,217412.2267080745,73598011.98260874,2003,7,Jul,1.0373443983400898,-0.08285767389739629,4.776247848536963,23.733210693988504,25.625,25.747321428571425,8672.816269841269,7805.930424979608,0.9084765288285909,821.7315574510789,0.002954050263741488,1,1,China boom
2003-08-01,27.1339285714286,9359.875,8503.90476190476,230744.3443877553,79595485.58333331,2003,8,Aug,4.00410677618086,5.980445440855098,13.058035714285833,38.93533440773575,26.348214285714302,26.008482142857144,9010.199603174604,8024.51524640818,0.805081238554671,859.5000897667936,0.002898962707453743,1,1,China boom
