date,coal_price_usd,nickel_price_usd,usd_idr,coal_price_idr,nickel_price_idr,year,month,month_name,coal_mom_change,nickel_mom_change,coal_yoy_change,nickel_yoy_change,coal_ma3,coal_ma12,nickel_ma3,nickel_ma12,coal_volatility,nickel_volatility,coal_nickel_ratio,coal_above_ma12,nickel_above_ma12,market_period,coal_diff,nickel_diff
1996-08-01,38.35,7037.619140625,2341.52272727273,89797.39659090921,16478745.163663018,1996,8,Aug,-0.1302083333333259,-2.290694228836765,-6.18884540117417,-21.20731907587231,38.31666666666666,39.248333333333335,7317.795247395833,7933.1064046223955,0.9401724535554306,433.7010870958746,0.0054492860772505,0,0,Pre-2000,-0.04999999999999716,-164.98974609375
1996-09-01,38.1,7329.8095703125,2328.83333333333,88728.54999999987,17069904.8543294,1996,9,Sep,-0.6518904823989535,4.151836350461435,-6.914243830930856,-12.711785759474823,38.28333333333334,39.0125,7190.012532552083,7844.15303548177,0.828274493367888,439.2812655618948,0.0051979522297979,0,0,Pre-2000,-0.25,292.1904296875
1996-10-01,37.6,7028.69580078125,2323.5913086087,87367.03320368711,16331816.473549778,1996,10,Oct,-1.3123359580052507,-4.10807083925937,-8.225530876250907,-12.891133106965658,38.01666666666667,38.73166666666667,7132.04150390625,7757.4723714192705,0.6580526827948698,490.5434343081188,0.005349498835306,0,0,Pre-2000,-0.5,-301.11376953125
1996-11-01,35.7,6960.71435546875,2336.87856909524,83426.56491670008,16266344.202888507,1996,11,Nov,-5.053191489361697,-0.9671985705362872,-9.825713564031323,-18.09089237593441,37.13333333333333,38.4075,7106.406575520833,7629.357259114583,1.0425765722915017,480.1799002717871,0.0051287839403942,0,0,Pre-2000,-1.8999999999999986,-67.9814453125
1996-12-01,35.35,6571.0478515625,2354.64546345455,83236.71713311833,15472488.013824409,1996,12,Dec,-0.9803921568627528,-5.598082093400436,-10.16518424396442,-18.616836991184616,36.21666666666667,38.07416666666667,6853.486002604167,7504.093709309895,1.317135033688605,545.2383183131609,0.0053796595000589,0,0,Pre-2000,-0.3500000000000014,-389.66650390625
1997-01-01,35.23,7069.13623046875,2369.37727495455,83473.1613966488,16749450.738030529,1997,1,Jan,-0.3394625176803556,7.580044920656181,-10.515621031242064,-10.184312233908544,35.42666666666667,37.72916666666666,6866.966145833333,7437.295532226562,1.479099593016235,545.3411287689271,0.0049836357443721,0,0,Pre-2000,-0.12000000000000455,498.08837890625
1997-02-01,34.6,7736.5791015625,2382.54700925,82436.12652005,18432763.400253788,1997,2,Feb,-1.7882486517172724,9.441646749103484,-11.914460285132378,-5.634212336860401,35.059999999999995,37.33916666666666,7125.587727864583,7398.802124023437,1.641132969701909,501.24607614984274,0.0044722608721226,0,1,Pre-2000,-0.6299999999999955,667.44287109375
1997-03-01,34.5,7893.21044921875,2399.58333333333,82785.62499999988,18940416.2404378,1997,3,Mar,-0.289017341040465,2.0245556285285904,-11.561138169700069,-1.9038259965227344,34.776666666666664,36.96333333333333,7566.30859375,7386.0363362630205,1.7373089605025949,484.93908173211497,0.0043708450727314,0,1,Pre-2000,-0.10000000000000142,156.63134765625
1997-04-01,35.4,7313.13623046875,2412.48070186364,85401.81684597286,17642800.026105665,1997,4,Apr,2.608695652173898,-7.349027654614404,-9.992372234935164,-9.119718771358889,34.833333333333336,36.63583333333333,7647.641927083333,7324.881022135417,1.6168569866106577,438.0106717457419,0.0048406044799921,0,0,Pre-2000,0.8999999999999986,-580.07421875
1997-05-01,35.73,7476.0,2435.39204545455,87016.55778409107,18206990.931818217,1997,5,May,0.9322033898305104,2.227003085936108,-6.465968586387449,-7.047954952749159,35.21,36.43,7560.7822265625,7277.6429443359375,1.555693356089817,380.3057547793088,0.0047792937399678,0,1,Pre-2000,0.3299999999999983,162.86376953125
1997-06-01,34.5,7060.0,2429.36547852381,83813.10900907144,17151320.2783781,1997,6,Jun,-3.4424853064651484,-5.564472980203316,-9.685863874345555,-8.468097489913461,35.21,36.12166666666666,7283.04541015625,7223.213134765625,1.5395739276787122,358.4183974771891,0.0048866855524079,0,0,Pre-2000,-1.2299999999999969,-416.0
1997-07-01,35.0,6832.7392578125,2501.75978686957,87561.59254043494,17093872.309360344,1997,7,Jul,1.449275362318847,-3.2189906825424885,-8.854166666666663,-5.135217456944952,35.07666666666666,35.83833333333333,7122.9130859375,7192.3906656901045,1.3875146736871449,375.8319550129687,0.0051223965498143,0,0,Pre-2000,0.5,-227.2607421875
1997-08-01,36.93,6764.4501953125,2725.34523809524,100646.9996428572,18435462.128127337,1997,8,Aug,5.514285714285716,-0.9994390232573092,-3.70273794002608,-3.881553403986005,35.47666666666667,35.72,6885.729817708333,7169.626586914063,1.2019832096846477,393.8973821514406,0.0054594237423155,1,0,Pre-2000,1.9299999999999997,-68.2890625
1997-09-01,37.15,6498.28564453125,2998.88636363636,111408.62840909076,19487620.20639868,1997,9,Sep,0.5957216355266581,-3.9347551256374342,-2.493438320209984,-11.344413764160022,36.36,35.64083333333333,6698.49169921875,7100.332926432292,1.053034216256162,434.231542809385,0.0057168924285844,1,0,Pre-2000,0.21999999999999886,-266.16455078125
1997-10-01,37.15,6373.47802734375,3582.13043478261,133076.14565217396,22830629.61716628,1997,10,Oct,0.0,-1.9206237462419675,-1.196808510638303,-9.322039137967408,37.07666666666666,35.60333333333333,6545.404622395833,7045.7314453125,0.9825785495627172,482.56301200875527,0.0058288425629801,1,0,Pre-2000,0.0,-124.8076171875
1997-11-01,33.6,6137.25,3460.175,116261.88,21235959.01875,1997,11,Nov,-9.555854643337812,-3.7064225581428967,-5.882352941176472,-11.83017020116316,35.96666666666666,35.428333333333335,6336.337890625,6977.1094156901045,1.1384425831598532,549.6395927966396,0.0054747647562018,0,0,Pre-2000,-3.549999999999997,-236.22802734375
1997-12-01,31.4,5942.380859375,4905.02173913043,154017.6826086955,29147507.297426943,1997,12,Dec,-6.547619047619058,-3.1751866165627973,-11.173974540311182,-9.567225903521791,34.050000000000004,35.09916666666667,6151.036295572917,6924.72049967448,1.62865509677236,617.6187784770925,0.0052840773324822,0,0,Pre-2000,-2.200000000000003,-194.869140625
1998-01-01,31.4,5489.0,9745.2380952381,306000.4761904763,53491611.90476193,1998,1,Jan,0.0,-7.629616312117116,-10.871416406471756,-22.35260686670869,32.13333333333333,34.78,5856.210286458333,6793.04248046875,1.9452038920941783,740.2917577049216,0.0057205319730369,0,0,Pre-2000,0.0,-453.380859375
1998-02-01,33.44,5367.25,9140.0,305641.6,49056665.0,1998,2,Feb,6.496815286624202,-2.218072508653668,-3.352601156069379,-30.62502264190622,32.08,34.68333333333333,5599.543619791667,6595.598388671875,1.9834099806936811,780.6269951528234,0.0062303786855466,0,0,Pre-2000,2.039999999999999,-121.75
1998-03-01,31.88,5397.04541015625,9717.72727272727,309801.1454545454,52447015.37442293,1998,3,Mar,-4.665071770334928,0.5551336374540083,-7.594202898550728,-31.624204816552997,32.24,34.465,5417.76513671875,6387.584635416667,2.143194302479823,734.6402388112251,0.0059069356615024,0,0,Pre-2000,-1.5599999999999987,29.79541015625
1998-04-01,31.18,5391.0,8190.19047619048,255370.1390476192,44153316.85714287,1998,4,Apr,-2.1957340025094085,-0.1120133276046542,-11.920903954802252,-26.283336859780427,32.166666666666664,34.11333333333334,5385.098470052083,6227.4066162109375,2.315149056003804,723.9607153889843,0.0057837135967352,0,0,Pre-2000,-0.6999999999999993,-6.04541015625
1998-05-01,30.28,5016.84228515625,10315.625,312357.125,51751863.69781494,1998,5,May,-2.8864656831302127,-6.9404139277267625,-15.253288553036649,-32.89403042862159,31.113333333333333,33.659166666666664,5268.2958984375,6022.476806640625,2.496628484151965,685.4219756050493,0.006035669107955,0,0,Pre-2000,-0.8999999999999986,-374.15771484375
1998-06-01,30.0,4456.90478515625,13736.3636363636,412090.909090908,61221664.821555234,1998,6,Jun,-0.9247027741083214,-11.161154131887574,-13.043478260869568,-36.87103703744688,30.486666666666668,33.284166666666664,4954.915690104167,5805.5522054036455,2.689367814640532,737.1765618838484,0.0067311287644993,0,0,Pre-2000,-0.28000000000000114,-559.9375
1998-07-01,30.0,4332.619140625,14280.3043478261,428409.130434783,61871119.95134177,1998,7,Jul,0.0,-2.788608923062119,-14.28571428571429,-36.59030474972219,30.093333333333334,32.8675,4602.1220703125,5597.208862304688,2.784992655449784,772.9081626392295,0.0069242181290997,0,0,Pre-2000,0.0,-124.28564453125
1998-08-01,26.2,4078.0,12332.2619047619,323105.2619047618,50290964.04761902,1998,8,Aug,-12.666666666666671,-5.8767948984380425,-29.054968860005413,-39.71424310543531,28.73333333333333,31.973333333333333,4289.174641927083,5373.3380126953125,3.0700202348558543,792.8878550064048,0.0064247179990191,0,0,Pre-2000,-3.8000000000000007,-254.619140625
1998-09-01,27.09,4100.9091796875,11174.4090909091,302714.7422727275,45825236.81849258,1998,9,Sep,3.396946564885494,0.5617748819887192,-27.079407806191117,-36.89244511529446,27.76333333333333,31.135,4170.509440104167,5173.556640625,2.896560656427515,785.6670274338425,0.0066058522178889,0,0,Pre-2000,0.8900000000000006,22.9091796875
1998-10-01,27.1,3870.45458984375,8743.18181818182,236940.2272727273,33840088.19802025,1998,10,Oct,0.0369139904023763,-5.619597502554575,-27.052489905787347,-39.2724886908126,26.796666666666667,30.2975,4016.45458984375,4964.971354166667,2.4116163007034,770.2519787048699,0.0070017615168801,0,0,Pre-2000,0.010000000000001563,-230.45458984375
1998-11-01,26.1,4117.25,7945.2380952381,207370.7142857144,32712531.547619067,1998,11,Nov,-3.690036900368998,6.376393377766343,-22.32142857142857,-32.91376430811845,26.763333333333332,29.6725,4029.537923177084,4796.638020833333,2.4494864953514783,709.0666179233897,0.0063391827069038,0,0,Pre-2000,-1.0,246.79541015625
1998-12-01,26.1,3865.76318359375,7670.22727272727,200192.93181818177,29651282.200705778,1998,12,Dec,0.0,-6.10812596772724,-16.878980891719742,-34.94588658862337,26.433333333333334,29.230833333333333,3951.1559244791674,4623.5865478515625,2.583821899059761,655.3950729493314,0.006751577569668,0,0,Pre-2000,0.0,-251.48681640625
1999-01-01,26.1,4264.0,8430.0,220023.0,35945520.0,1999,1,Jan,0.0,10.301635084538074,-16.878980891719742,-22.31736199672072,26.1,28.78916666666667,4082.337727864584,4521.5032145182295,2.631858860312659,601.5343772396369,0.0061210131332082,0,0,Pre-2000,0.0,398.23681640625
1999-02-01,26.1,4623.25,8761.9,228685.59,40508454.175,1999,2,Feb,0.0,8.425187617260788,-21.94976076555023,-13.861847314732866,26.1,28.1775,4251.00439453125,4459.5032145182295,2.2824473507818555,541.8165120654934,0.0056453793327204,0,1,Pre-2000,0.0,359.25
1999-03-01,26.1,5002.95454545455,8892.41478430435,232092.02587034355,44488346.96520269,1999,3,Mar,0.0,8.212935607084827,-18.13048933500626,-7.301974223898389,26.1,27.695833333333336,4630.068181818183,4426.662309126421,2.0254896527342576,489.2134819284597,0.0052169172761549,0,1,Pre-2000,0.0,379.7045454545496
1999-04-01,26.1,5054.75,8622.475,225046.59750000003,43584455.50625,1999,4,Apr,0.0,1.0352973243082708,-16.292495189223853,-6.237247263958445,26.1,27.2725,4893.651515151517,4398.641475793088,1.742136227843235,435.6555248948445,0.005163460111776,0,1,Pre-2000,0.0,51.79545454545041
1999-05-01,26.1,5395.78947368421,7972.61904761905,208085.3571428572,43018573.9348371,1999,5,May,0.0,6.746910800419603,-13.80449141347424,7.553500129935964,26.1,26.924166666666668,5151.1646730462535,4430.220408170418,1.4850494839220658,494.32398664009503,0.0048371049551307,0,1,Pre-2000,0.0,341.03947368420995
1999-06-01,26.1,5194.77272727273,7348.06818181818,191784.5795454545,38171544.1890496,1999,6,Jun,0.0,-3.725437165253731,-13.0,16.555613765273904,26.1,26.599166666666672,5215.104066985647,4491.709403346791,1.136585463197443,541.5781380525655,0.0050242814017587,0,1,Pre-2000,0.0,-201.0167464114802
1999-07-01,26.1,5696.36363636364,6760.56818181818,176450.8295454545,38510654.75206613,1999,7,Jul,0.0,9.655685348033426,-13.0,31.476214536178084,26.1,26.27416666666667,5428.97527910686,4605.354777991677,0.384482138924232,639.4084290879354,0.0045818704117459,0,1,Pre-2000,0.0,501.5909090909099
1999-08-01,26.1,6431.42857142857,7428.52272727273,193884.44318181823,47776013.31168831,1999,8,Aug,0.0,12.904108339792897,-0.3816793893129722,57.71036222237787,26.1,26.265833333333333,5774.188311688314,4801.473825610725,0.3873090927587045,802.9584387644809,0.0040581963571745,0,1,Pre-2000,0.0,735.0649350649301
1999-09-01,26.1,7029.09090909091,8278.40909090909,216066.4772727273,58189690.08264463,1999,9,Sep,0.0,9.292839546060373,-3.6544850498338777,71.40323282230175,26.1,26.183333333333337,6385.627705627707,5045.488969727676,0.2886751345952274,993.1186489130744,0.0037131401965856,0,1,Pre-2000,0.0,597.6623376623402
1999-10-01,25.6,7317.61904761905,7538.33333333333,192981.33333333328,55162651.58730159,1999,10,Oct,-1.9157088122605412,4.104771758677628,-5.535055350553508,89.063555139513,25.933333333333334,26.058333333333334,6926.046176046177,5332.752674542284,0.1443375672982446,1113.5836998673124,0.0034984056744972,0,1,Pre-2000,-0.5,288.5281385281405
1999-11-01,25.1,7946.81818181818,7005.88095238095,175847.61190476184,55674462.1320346,1999,11,Nov,-1.953125,8.598413365121171,-3.831417624521072,93.01276778962124,25.600000000000005,25.975000000000005,7431.176046176047,5651.883356360467,0.3107907802544221,1271.1667597593937,0.0031584968254876,0,1,Pre-2000,-0.5,629.1991341991297
1999-12-01,25.1,8073.23529411765,7148.09523809524,179417.19047619053,57708254.7619048,1999,12,Dec,0.0,1.5907890353991538,-3.831417624521072,108.8393652353139,25.266666666666666,25.891666666666666,7779.224174518294,6002.506032237457,0.3964807305496877,1313.2886910741458,0.0031090385806404,0,1,Pre-2000,0.0,126.41711229946941
2000-01-01,25.1,8315.25,7214.0,181071.4,59986213.5,2000,1,Jan,0.0,2.9977412656198466,-3.831417624521072,95.01055347091932,25.1,25.808333333333334,8111.767825311944,6340.110198904124,0.4501683186895321,1346.060298636638,0.0030185502540512,0,1,Post-dot-com crash,0.0,242.01470588235043
2000-02-01,25.1,9583.75,7407.14762371429,185919.4053552287,70988251.03877182,2000,2,Feb,0.0,15.255103574757234,-3.831417624521072,107.29465203049804,25.1,25.725000000000005,8657.411764705883,6753.485198904124,0.4826536495819655,1521.1749386096692,0.0026190165644971,0,1,Post-dot-com crash,0.0,1268.5
2000-03-01,25.1,10255.4,7455.78260869565,187140.14347826084,76462032.96521737,2000,3,Mar,0.0,7.008217034041997,-3.831417624521072,104.986871394176,25.1,25.641666666666666,9384.8,7191.188986782912,0.4981024599480569,1715.0070120922617,0.0024474910778711,0,1,Post-dot-com crash,0.0,671.6499999999996
2000-04-01,25.1,9746.5,7794.95,195653.245,75973480.175,2000,4,Apr,0.0,-4.962263782982623,-3.831417624521072,92.81863593649535,25.1,25.558333333333337,9861.883333333331,7582.168153449579,0.4981024599480562,1718.4719928311597,0.0025752834350792,0,1,Post-dot-com crash,0.0,-508.89999999999964
2000-05-01,25.6,10122.9130434783,8339.52173913043,213491.75652173904,84420253.38941427,2000,5,May,1.9920318725099584,3.862032970587381,-1.9157088122605412,87.60763541366342,25.26666666666667,25.51666666666667,10041.6043478261,7976.095117599086,0.4687184332808062,1713.5183719062295,0.0025289163198426,1,1,Post-dot-com crash,0.5,376.4130434783001
2000-06-01,25.6,8384.31818181818,8602.52272727273,220224.5818181819,72126287.71177687,2000,6,Jun,0.0,-17.17484734080781,-1.9157088122605412,61.39913374458579,25.433333333333334,25.475,9417.91040843216,8241.890572144539,0.4330127018925003,1473.4228075164838,0.0030533192377544,1,1,Post-dot-com crash,0.0,-1738.59486166012
2000-07-01,25.6,8174.80952380952,9133.35714285714,233813.9428571428,74663454.95578225,2000,7,Jul,0.0,-2.4988156873982925,-1.9157088122605412,43.509263903454624,25.6,25.433333333333337,8894.013583035334,8448.427729431698,0.3892494720810733,1239.2675177107944,0.0031315714360608,1,0,Post-dot-com crash,0.0,-209.50865800865995
2000-08-01,25.6,8038.4347826087,8438.89130434783,216035.6173913045,67835477.3875237,2000,8,Aug,0.0,-1.668231422440147,-1.9157088122605412,24.986769165395195,25.6,25.391666666666666,8199.1874960788,8582.344913696706,0.3342789617111226,1077.801915143015,0.0031846995954219,1,0,Post-dot-com crash,0.0,-136.3747412008206
2000-09-01,27.15,8624.80952380952,8629.625,234294.31875,74428871.88690472,2000,9,Sep,6.054687499999978,7.294638285421584,4.022988505747116,22.70163575000608,26.11666666666667,25.479166666666668,8279.35127674258,8715.32146492326,0.5821036823195161,960.8348043295122,0.0031478956057,1,0,Post-dot-com crash,1.5499999999999972,586.3747412008197
2000-10-01,27.15,7650.63636363636,8929.09090909091,242424.8181818182,68313227.60330576,2000,10,Oct,0.0,-11.295010718600462,6.054687499999978,4.550897140862564,26.63333333333333,25.60833333333333,8104.626890018194,8743.072907924701,0.7570376877053784,920.769408494902,0.0035487244079518,1,0,Post-dot-com crash,0.0,-974.173160173159
2000-11-01,27.15,7350.59090909091,9341.81818181818,253630.3636363636,68667883.8016529,2000,11,Nov,0.0,-3.921836567368076,8.16733067729083,-7.502716925012843,27.15,25.77916666666667,7875.345598845597,8693.387301864095,0.8566473585845843,981.7118608307924,0.0036935806026726,1,0,Post-dot-com crash,0.0,-300.0454545454504
2000-12-01,30.75,7318.8,9447.65,290515.2375,69145460.82,2000,12,Dec,13.259668508287303,-0.4324946046390887,22.509960159362556,-9.34489416736496,28.35,26.250000000000004,7440.00909090909,8630.517694020959,1.6420607894849364,1047.0222122027046,0.0042015084440072,1,0,Post-dot-com crash,3.6000000000000014,-31.790909090909736
2001-01-01,32.1,6975.90909090909,9478.88636363636,304272.2522727272,66123849.55578509,2001,1,Jan,4.390243902439028,-4.685070081036646,27.88844621513944,-16.107043192819336,30.0,26.83333333333333,7215.100000000001,8518.905951596715,2.3056583888470707,1150.0063390868418,0.0046015507916856,1,0,Post-dot-com crash,1.3500000000000014,-342.8909090909101
2001-02-01,32.1,6546.8,9626.375,309006.6375,63021951.85,2001,2,Feb,0.0,-6.151299928324738,27.88844621513944,-31.68853528107473,31.649999999999995,27.416666666666668,6947.169696969698,8265.826784930048,2.6820390253189097,1226.0201926645746,0.0049031587951365,1,0,Post-dot-com crash,0.0,-429.1090909090899
2001-03-01,32.6,6165.18181818182,10197.2954545455,332431.8318181833,62868180.53099203,2001,3,Mar,1.5576323987538832,-5.829079578086704,29.8804780876494,-39.883555802973845,32.266666666666666,28.041666666666668,6562.630303030305,7924.975269778533,2.9532596269618265,1190.6656379239755,0.0052877597062683,1,0,Post-dot-com crash,0.5,-381.61818181818035
2001-04-01,33.5,6363.11111111111,11106.375,372063.5625,70671098.16666666,2001,4,Apr,2.7607361963190247,3.210437238778185,33.46613545816732,-34.71388589636166,32.733333333333334,28.741666666666664,6358.364309764311,7643.0261957044595,3.179467746575745,1118.523995659571,0.0052647202626248,1,0,Post-dot-com crash,0.8999999999999986,197.92929292929057
2001-05-01,33.8,7086.47619047619,11272.9130434783,381024.46086956654,79885229.87991746,2001,5,May,0.8955223880596996,11.368103852562882,32.03124999999998,-29.995682467689853,33.3,29.425,6538.256373256375,7389.989791287616,3.3209048602616416,806.4307040378188,0.0047696484249005,1,0,Post-dot-com crash,0.29999999999999716,723.3650793650795
2001-06-01,33.9,6674.33333333333,11305.8571428571,383268.55714285566,75459059.19047587,2001,6,Jun,0.2958579881656931,-5.815906891732103,32.42187499999998,-20.39503763338847,33.73333333333333,30.11666666666667,6707.973544973544,7247.49105391388,3.316167923518049,764.760201294469,0.0050791589671877,1,0,Post-dot-com crash,0.10000000000000142,-412.1428571428596
2001-07-01,34.0,5962.54545454546,10883.3181818182,370032.8181818188,64892279.35537207,2001,7,Jul,0.2949852507374784,-10.664553944781552,32.8125,-27.061964720043157,33.9,30.816666666666663,6574.451659451661,7063.135714808541,3.158921948828145,787.2138889417353,0.0057022626090138,1,0,Post-dot-com crash,0.10000000000000142,-711.7878787878699
2001-08-01,33.8,5525.63636363636,8967.86956521739,303113.99130434776,49553186.17391301,2001,8,Aug,-0.5882352941176561,-7.327559919497617,32.03124999999998,-31.25979729796185,33.9,31.5,6054.171717171717,6853.735846560846,2.7936616571349133,836.8381564886032,0.0061169425158764,1,0,Post-dot-com crash,-0.20000000000000284,-436.9090909091001
2001-09-01,32.8,5057.65,9287.6,304633.28,46973430.14,2001,9,Sep,-2.9585798816568087,-8.469365930703121,20.81031307550645,-41.35928467709429,33.53333333333333,31.97083333333333,5515.277272727274,6556.472552910053,2.4486970870736067,782.3110233994558,0.0064852253516949,1,0,Post-dot-com crash,-1.0,-467.9863636363607
2001-10-01,32.4,4830.78260869565,10079.3260869565,326570.1652173906,48691033.16824184,2001,10,Oct,-1.2195121951219523,-4.485628529145935,19.33701657458564,-36.85776739231178,32.99999999999999,32.40833333333333,5138.022990777338,6321.484739998326,1.9212724634440133,844.7859321589602,0.0067069877956582,0,0,Post-dot-com crash,-0.3999999999999986,-226.86739130434944
2001-11-01,29.4,5131.31818181818,10566.1818181818,310645.7454545449,54218440.87603295,2001,11,Nov,-9.259259259259256,6.221260558932018,8.287292817679548,-30.19175947511953,31.53333333333333,32.59583333333333,5006.583596837944,6136.545346058933,1.4007235684287846,841.9297076407513,0.0057295219197618,0,0,Post-dot-com crash,-3.0,300.53557312252997
2001-12-01,27.35,5315.82352941176,10263.6944444444,280712.0430555543,54559988.4264703,2001,12,Dec,-6.97278911564625,3.5956715420091934,-11.056910569105682,-27.367553022192705,29.71666666666667,32.3125,5092.641439975197,5969.63064017658,2.016536747630897,782.7012644893949,0.0051450165432836,0,0,Post-dot-com crash,-2.049999999999997,184.50534759358015
2002-01-01,29.1,6061.36363636364,10389.0227272727,302320.5613636356,62971644.57644615,2002,1,Jan,6.39853747714807,14.024922061970324,-9.345794392523366,-13.110054082230992,28.616666666666664,32.0625,5502.835115864527,5893.418518964459,2.2208848564153163,717.6320364359505,0.004800899887514,0,1,Post-dot-com crash,1.75,745.5401069518794
2002-02-01,29.85,6039.95,10223.2,305162.52,61747616.84,2002,2,Feb,2.577319587628857,-0.3532808398950759,-7.009345794392519,-7.741950265778708,28.76666666666667,31.875,5805.712388591801,5851.181018964459,2.3105981122566432,690.0664773780577,0.0049420938915057,0,1,Post-dot-com crash,0.75,-21.413636363639853
2002-03-01,29.55,6543.2,9907.40476190476,292763.81071428565,64826130.83809522,2002,3,Mar,-1.005025125628145,8.332022616081257,-9.355828220858896,6.13150095108892,29.5,31.620833333333334,6214.83787878788,5882.682534115974,2.3899846265513576,713.9197050555607,0.0045161388922851,0,1,Post-dot-com crash,-0.3000000000000007,503.25
2002-04-01,28.84,6956.80952380952,9495.29545454545,273844.3209090908,66056961.84956703,2002,4,Apr,-2.402707275803728,6.321211697785789,-13.910447761194034,9.330316606631438,29.413333333333338,31.2325,6513.31984126984,5932.15740184084,2.4350550675125366,768.7095928709851,0.0041455785013655,0,1,Post-dot-com crash,-0.7100000000000009,413.6095238095204
2002-05-01,28.63,6771.18181818182,9113.9347826087,260931.95282608707,61712109.4920949,2002,5,May,-0.7281553398058249,-2.668287883869669,-15.295857988165674,-4.449240550869382,29.006666666666664,30.801666666666662,6757.06378066378,5905.88287081631,2.396549919186288,730.0862161754762,0.0042282131493092,0,1,Post-dot-com crash,-0.21000000000000085,-185.62770562770038
2002-06-01,26.65,7147.61111111111,8695.325,231730.41125,62150801.58472222,2002,6,Jun,-6.915822563744323,5.559284967337774,-21.386430678466077,7.091012002863417,28.040000000000003,30.197499999999994,6958.53415103415,5945.322685631126,2.457538032629089,786.0136267055623,0.0037285184638224,0,1,Post-dot-com crash,-1.9800000000000004,376.42929292929057
2002-07-01,24.9,7137.69565217391,8975.82608695652,223498.06956521733,64066714.83553872,2002,7,Jul,-6.566604127579733,-0.1387240965276648,-26.764705882352946,19.708867740917448,26.726666666666663,29.439166666666665,7018.8295271556135,6043.25186876683,2.578549480665957,858.241691096214,0.0034885208354906,0,1,Post-dot-com crash,-1.75,-9.915458937200128
2002-08-01,24.0,6736.85714285714,8928.54545454545,214285.0909090908,60150335.22077917,2002,8,Aug,-3.61445783132529,-5.61579715429149,-28.99408284023668,21.92002331517322,25.183333333333334,28.6225,7007.387968714054,6144.186933701894,2.6233639923510177,863.0429579946469,0.0035624920480088,0,1,Post-dot-com crash,-0.8999999999999986,-400.8385093167699
2002-09-01,24.45,6664.95238095238,8958.40476190476,219032.99642857132,59707341.147392265,2002,9,Sep,1.8750000000000044,-1.0673339270819926,-25.457317073170728,31.77962850241476,24.45,27.926666666666662,6846.50172532781,6278.128798781258,2.519929051430346,801.6246959590625,0.003668443313995,0,1,Post-dot-com crash,0.4499999999999993,-71.90476190476056
2002-10-01,26.25,6818.91304347826,9147.69565217391,240127.0108695652,62377341.200378045,2002,10,Oct,7.361963190184051,2.310003938901062,-18.98148148148148,41.15545235266591,24.9,27.41416666666667,6740.240855762594,6443.806335013142,2.121300880177688,669.9302364019169,0.0038495871457264,0,1,Post-dot-com crash,1.8000000000000007,153.96066252588025
2002-11-01,26.25,7314.80952380952,9067.52380952381,238022.5,66327209.51927434,2002,11,Nov,0.0,7.272368443025456,-10.71428571428571,42.55225001887651,25.65,27.151666666666667,6932.891649413387,6625.763946845756,2.0468149684697243,570.1347743912038,0.0035886101906764,0,1,Post-dot-com crash,0.0,495.89648033126014
2002-12-01,26.25,7206.33333333333,8922.52631578947,234216.3157894736,64298698.80701749,2002,12,Dec,0.0,-1.4829667146232903,-4.0219378427788,35.56381797592838,26.25,27.06,7113.351966873704,6783.306430505886,2.0617027384708937,415.4812736264648,0.0036426291687867,0,1,Post-dot-com crash,0.0,-108.47619047618991
